"","loss","accuracy","val_loss","val_accuracy","initial_adjoint","terminal_adjoint","val_initial_adjoint","val_terminal_adjoint","architecture","dataset","permute","pad_length","orientation","dim","epochs","learning_rate","task","time_horizon","output_dim","baseline","identifier","terminal_epoch_flag","total_epochs","log_lr","treatment","hyperparameters","full.treatment","response"
"626696",0.13067764043808,0.954352676868439,0.13067764043808,0.740625023841858,0.672527611255646,0.533967077732086,0.226036459207535,0.173534035682678,"unicornn","reuters","False",0,"None",256,50,0.01,"reuters-None-False",500,46,0.0217391304347826,"c737af13-4730-4648-8df4-56bdec7ca6d5",1,50,-4.60517018598809,"0.01-256-50-reuters-None-False","0.01-256-50","unicornn-0.01-256-50-reuters-None-False",0.968135711635115
"730573",0.181689947843552,0.949776768684387,0.181689947843552,0.764732122421265,0.982071816921234,0.515274941921234,0.305261999368668,0.123279683291912,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"6cc9500a-34aa-4320-9d10-7b046568d6ca",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",1
"730623",0.207435488700867,0.942075908184052,0.207435488700867,0.727232158184052,1.07826888561249,0.573479533195496,0.258390426635742,0.14628629386425,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"c71f669e-af99-46f1-9303-3802da293a19",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.949528508826238
"730673",0.194442838430405,0.946316957473755,0.194442838430405,0.751785695552826,1.07140302658081,0.534245789051056,0.207342073321342,0.129254341125488,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"d4e4634a-e7ff-4883-93f7-64d94a311ddf",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.982575304197924
"730723",0.175712928175926,0.94921875,0.175712928175926,0.73035717010498,1.09488272666931,0.480791747570038,0.303607165813446,0.127504840493202,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"6c8a2db2-ec47-4645-a922-2196f727e5ae",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.953734486479639
"730773",0.189743757247925,0.948883950710297,0.189743757247925,0.745089292526245,1.00513350963593,0.527805209159851,0.267617493867874,0.133702710270882,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"7e69b0ad-901b-4a89-b0fc-7f3b5ba3be65",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.973562563702651
"730823",0.226561889052391,0.936830341815948,0.226561889052391,0.747767865657806,1.08128869533539,0.598372399806976,0.227716535329819,0.136270076036453,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"2a5e273e-6600-4fab-8660-43a5deb0db1f",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.97716767594523
"730873",0.188843920826912,0.947433054447174,0.188843920826912,0.756250023841858,1.03232002258301,0.540268301963806,0.253764003515244,0.133177489042282,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"fd1c6c83-5448-47c0-a26a-4ad1c6acfcd9",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.988583878083791
"730923",0.204752519726753,0.941071450710297,0.204752519726753,0.757142841815948,1.00813782215118,0.559944450855255,0.222589895129204,0.129348635673523,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"1e594d15-56f2-4b89-926d-2c705ee55d90",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.989785528683083
"730973",0.175159424543381,0.951562523841858,0.175159424543381,0.763839304447174,0.970859110355377,0.518405616283417,0.224272593855858,0.128911420702934,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"67a35d1b-4b4f-45f4-934f-9f2d865454a6",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.998798349400708
"731023",0.18294033408165,0.947767853736877,0.18294033408165,0.733928561210632,0.981009483337402,0.550182640552521,0.277036607265472,0.147763773798943,"antisymmetric","reuters","True",0,"None",128,50,0.01,"reuters-None-True",500,46,0.0217391304347826,"efa3f57a-ae7e-4419-84f2-d95040ca0cc2",1,50,-4.60517018598809,"0.01-128-50-reuters-None-True","0.01-128-50","antisymmetric-0.01-128-50-reuters-None-True",0.958541249321511
"94581",0.325025767087936,0.917745530605316,0.325025767087936,0.621874988079071,0.0616956427693367,0.0958197265863419,0.0165751148015261,0.0257012657821178,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"2c10e731-c2e0-4a10-a34f-3ad9cb0d209b",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.807727480766342
"94606",0.318267464637756,0.91808032989502,0.318267464637756,0.599107146263123,0.0654284805059433,0.0946088507771492,0.0177973806858063,0.0257017370313406,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"104e764b-4d12-467b-99d9-a28222c2efe7",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.777084066815592
"94631",0.339140564203262,0.91026782989502,0.339140564203262,0.592410743236542,0.0679742842912674,0.0992251113057136,0.0189861245453358,0.0275611262768507,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"a0498c21-e128-4398-95bd-94f8d9960418",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.768071326320319
"94656",0.35258948802948,0.911049127578735,0.35258948802948,0.627232134342194,0.0631351619958878,0.0958115383982658,0.0157495737075806,0.0237857233732939,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"0ced9c30-bcc7-4751-a9a1-6d6a9243ced3",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.814937705251502
"94681",0.358646482229233,0.91004467010498,0.358646482229233,0.59955358505249,0.0687259286642075,0.101248875260353,0.0177719481289387,0.0258662812411785,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"6e132423-d4b9-468a-bc82-3af859bb0db5",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.777684932226414
"94706",0.356781333684921,0.910379469394684,0.356781333684921,0.617857158184052,0.0608265995979309,0.102733038365841,0.015441756695509,0.0260271709412336,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"36f0b7e3-547e-4d49-a14e-866bfc4616d6",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.802319852513649
"94731",0.303134739398956,0.922321438789368,0.303134739398956,0.633035719394684,0.0643119066953659,0.0913873836398125,0.016816608607769,0.0239083580672741,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"b6a338ff-3078-42e7-b10d-3fa33b9cbb85",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.822748795147483
"94756",0.312933564186096,0.922433018684387,0.312933564186096,0.625,0.0631937757134438,0.0910351127386093,0.0168402250856161,0.0239935368299484,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"1765d8c9-f4ca-41f1-8c88-74bfea76eec1",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.811933458419744
"94781",0.331888616085052,0.916741073131561,0.331888616085052,0.584375023841858,0.063755951821804,0.097859226167202,0.0176890436559916,0.0268729534000158,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"74857380-8a7e-4ed3-917b-91aa96a7b502",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.75725598959258
"94806",0.337189465761185,0.914508938789368,0.337189465761185,0.573660731315613,0.0678924545645714,0.0982161611318588,0.0196908190846443,0.0284348297864199,"exponential","reuters","True",0,"None",256,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"fdb23614-92f2-4e1c-ae72-e8d47b67ef48",1,25,-9.21034037197618,"1e-04-256-25-reuters-None-True","1e-04-256-25","exponential-1e-04-256-25-reuters-None-True",0.742835540622262
"339008",0.121285207569599,0.952343761920929,0.121285207569599,0.678571403026581,0.0495382361114025,0.104129001498222,0.0188182909041643,0.0383617244660854,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"a59109fb-cfb6-4db3-92a2-b46b697bc160",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.884035623048984
"339033",0.128718018531799,0.953683018684387,0.128718018531799,0.692857146263123,0.0652217194437981,0.105781108140945,0.0239978842437267,0.0358642004430294,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"1f9280bf-0f27-4bbc-8db2-f43c33fcdb64",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.903262915083525
"339058",0.126257196068764,0.952008903026581,0.126257196068764,0.684374988079071,0.0510246306657791,0.104874081909657,0.019406083971262,0.0363629460334778,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"091187a5-437a-4eaa-90ce-2e325c823171",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.891846712944965
"339083",0.128765106201172,0.952008903026581,0.128765106201172,0.678571403026581,0.052574098110199,0.107108727097511,0.018740326166153,0.0370733626186848,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"9ca1c1a1-2ea1-4f3b-b296-5570fd10e6c2",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.884035623048984
"339108",0.119668282568455,0.95301342010498,0.119668282568455,0.679017841815948,0.0528514571487904,0.102616742253304,0.022922471165657,0.0371633544564247,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"43999189-6063-4ff5-9ca1-733231d924a8",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.884636488459805
"339133",0.13143390417099,0.951450884342194,0.13143390417099,0.685267865657806,0.059504222124815,0.107644699513912,0.0230309180915356,0.0370666943490505,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"f5b9b2e2-adc4-4bef-8603-339d01c22fba",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.893048443766608
"339158",0.127736404538155,0.949665188789368,0.127736404538155,0.688392877578735,0.0596059523522854,0.109241187572479,0.0214372575283051,0.0368669293820858,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"596b4b2e-e60d-4361-bd2d-109673f16cfc",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.89725442142001
"339183",0.131230875849724,0.95301342010498,0.131230875849724,0.662500023841858,0.0511914156377316,0.10699936747551,0.0228194817900658,0.0393148921430111,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"458f182f-24e1-45b3-94b1-1cb5a4a13d7c",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.862405029815858
"339208",0.130230262875557,0.950781226158142,0.130230262875557,0.679017841815948,0.0519917421042919,0.110283181071281,0.0170477014034986,0.03803526237607,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"dfd8fd8e-897d-4de9-a109-751e565f8cfa",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.884636488459805
"339233",0.137885242700577,0.951785743236542,0.137885242700577,0.692857146263123,0.0687251091003418,0.114145956933498,0.0228032954037189,0.0379217378795147,"gru","reuters","True",0,"None",256,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"b8d6a0c9-3e2f-465a-9c40-620156ebe95c",1,25,-6.90775527898214,"0.001-256-25-reuters-None-True","0.001-256-25","gru-0.001-256-25-reuters-None-True",0.903262915083525
"96009",0.237656757235527,0.94341516494751,0.237656757235527,0.686607122421265,2.6323938369751,0.0532864369452,0.723341345787048,0.0155180282890797,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"4f4cf807-cf0d-4f96-8ed6-b0420f85e663",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.894850959776722
"96034",0.206062942743301,0.948102653026581,0.206062942743301,0.6875,2.49687051773071,0.0539088062942028,0.759347438812256,0.0158734899014235,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"f53a950a-9a1a-4bfb-a6d4-f0f3efcd6179",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.896052690598366
"96059",0.22884227335453,0.942968726158142,0.22884227335453,0.671875,2.45291614532471,0.0547247342765331,0.761642158031464,0.0171582121402025,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"6707e2c8-611a-405d-86e8-5501316f2d14",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.87502288255371
"96084",0.222041800618172,0.941629469394684,0.222041800618172,0.687053561210632,2.78589010238647,0.0553905591368675,0.713635385036469,0.0155326742678881,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"d51cb9f7-d031-44c9-ba21-3dad6afcaa9f",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.895451825187544
"96109",0.207165613770485,0.946428596973419,0.207165613770485,0.678571403026581,2.463045835495,0.053010817617178,0.790624380111694,0.0164959784597158,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"e8bdc164-6ec5-466d-aa47-b99699bbfd36",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.884035623048984
"96134",0.241250723600388,0.940066993236542,0.241250723600388,0.659821450710297,2.7100510597229,0.0558311156928539,0.712480425834656,0.0164064988493919,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"3a2793a1-e54b-4d0c-9233-2e1712987db8",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.858799917573278
"96159",0.223737969994545,0.943191945552826,0.223737969994545,0.704910695552826,2.50937700271606,0.0549426190555096,0.693946540355682,0.0149674061685801,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"f287244d-f52f-462a-8a47-46e723e58fc4",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.919485880063957
"96184",0.224006205797195,0.9453125,0.224006205797195,0.688839256763458,2.59268307685852,0.0540441386401653,0.745444536209106,0.0152862770482898,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"780da298-40c9-4a15-91f0-b3b156b38d32",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.89785520660848
"96209",0.226355955004692,0.946428596973419,0.226355955004692,0.697767853736877,2.5888249874115,0.0540827177464962,0.739984691143036,0.0153575297445059,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"ffdc729c-a236-45f1-a9fc-08eed39fac67",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.909872274157862
"96234",0.233176589012146,0.941071450710297,0.233176589012146,0.685714304447174,2.54859709739685,0.0555774085223675,0.685549795627594,0.0153291784226894,"lipschitz","reuters","True",0,"None",128,25,0.001,"reuters-None-True",500,46,0.0217391304347826,"32803062-21f7-4cb3-836c-00a7862fa5bd",1,25,-6.90775527898214,"0.001-128-25-reuters-None-True","0.001-128-25","lipschitz-0.001-128-25-reuters-None-True",0.89364930917743
"184482",0.17286728322506,0.945089280605316,0.17286728322506,0.669196426868439,0.00628775591030717,0.37682494521141,0.00244617345742881,0.124234840273857,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"acdae5c4-d547-4d1a-b3d3-8f65dedf00c9",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.871417770311131
"184507",0.10311196744442,0.956250011920929,0.10311196744442,0.695089280605316,0.00041880045318976,0.246847867965698,0.00088897132081911,0.0945845022797584,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"e7b11b37-bb22-46e9-b7f6-daba0b56d63c",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.906267161915283
"184532",0.164834871888161,0.947879493236542,0.164834871888161,0.68348217010498,0.00679562008008361,0.332318782806396,0.00237627956084907,0.107921607792377,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"487a02be-cd7f-4271-bb3f-0b1669dcd937",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.890645062345672
"184557",0.154975742101669,0.946986615657806,0.154975742101669,0.66607141494751,0.00517646595835686,0.338122576475143,0.00323342881165445,0.113429062068462,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"719343e7-58d3-4685-845a-cb5dec305250",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.86721179265773
"184582",0.170070469379425,0.9453125,0.170070469379425,0.672321438789368,0.00229190173558891,0.325519919395447,0.00102180917747319,0.105101935565472,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"25aa103b-e1d2-4a46-add9-fe28e84c8899",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.875623747964532
"184607",0.161059737205505,0.947544634342194,0.161059737205505,0.673660695552826,0.0037821582518518,0.340007990598679,0.00439471332356334,0.11258439719677,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"3cd79797-c373-4f9e-a8b8-527e9178854a",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.877426263974646
"184632",0.204639464616776,0.93560266494751,0.204639464616776,0.659375011920929,0.00941862538456917,0.425313919782639,0.00231002713553607,0.128223225474358,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"4a0632c7-9137-4884-97a6-78518693933b",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.858199052162456
"184657",0.186134934425354,0.940736591815948,0.186134934425354,0.665624976158142,0.0109859257936478,0.380575478076935,0.00268024578690529,0.1184067055583,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"71acd9c7-74e3-4fcd-87f4-af59f6287e7d",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.866610927246908
"184682",0.189936757087708,0.93939733505249,0.189936757087708,0.684374988079071,0.00876547023653984,0.369493693113327,0.00269022095017135,0.1094084456563,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"24df2cbc-74fc-4245-9d03-2576a32f4cb2",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.891846712944965
"184707",0.173087909817696,0.941183030605316,0.173087909817696,0.664732158184052,0.0124044800177217,0.364011287689209,0.00343640567734838,0.11786911636591,"lstm","reuters","True",0,"None",128,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"fb6150c3-2de6-4f74-aa73-f0587d1e6c44",1,25,-4.60517018598809,"0.01-128-25-reuters-None-True","0.01-128-25","lstm-0.01-128-25-reuters-None-True",0.865409276647615
"110432",1.34457838535309,0.66785717010498,1.34457838535309,0.445535719394684,0.00533078378066421,0.177341029047966,0.00057022733381018,0.0378261804580688,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"d8c6120c-4ed4-4f4d-9621-a785ea83f2b0",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.570391098611616
"110457",1.08454442024231,0.733258903026581,1.08454442024231,0.471428573131561,0.165805235505104,0.172970548272133,0.0601832792162895,0.0408271588385105,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"52a3a0b0-1671-4c36-9625-d3d2e7ec55a3",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.605240490215768
"110482",1.57586812973022,0.619308054447174,1.57586812973022,0.466517865657806,0.0050153536722064,0.183560371398926,4.15318463637959e-05,0.0329393036663532,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"4c861dda-dc0d-43ff-a8c5-4c73750d4305",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.598631131141431
"110507",1.32931327819824,0.674553573131561,1.32931327819824,0.4375,0.0259574521332979,0.173274651169777,0.00012741943646688,0.0373928882181645,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"fb20a3e9-45c5-4332-bdcc-2fc1e24992db",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.559575761883877
"110532",1.44764053821564,0.632142841815948,1.44764053821564,0.503571450710297,0.693696081638336,0.176220491528511,0.10998972505331,0.0326617546379566,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"09f49b5f-b516-4443-aca4-845bf8563ca7",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.648501837126723
"110557",1.62121987342834,0.571763396263123,1.62121987342834,0.466071426868439,0.000179330440005288,0.209007754921913,1.92538045666879e-05,0.0380397699773312,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"c6e1f829-5480-48fb-ae50-664bad086844",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.598030265730609
"110582",1.01296031475067,0.755022346973419,1.01296031475067,0.501785695552826,0.182527408003807,0.172864824533463,0.0166917089372873,0.0395938903093338,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"79fcae48-c937-4ee8-bbc4-f83d8195a4c8",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.646098375483436
"110607",1.47702217102051,0.64252233505249,1.47702217102051,0.470089286565781,0.00235533411614597,0.180192604660988,1.86911111086374e-05,0.03468431904912,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"22b6e895-62a4-4b0c-9896-b34e186baee1",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.603437934094478
"110632",1.29903090000153,0.693638384342194,1.29903090000153,0.488392859697342,0.278555363416672,0.185610935091972,0.030975827947259,0.0389691330492496,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"e255ccdc-a951-4e69-9576-8dcfd00ca0c7",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.628072854381713
"110657",1.75159525871277,0.564285695552826,1.75159525871277,0.507589280605316,0.00231918110512197,0.199029996991158,9.32934926822782e-05,0.0323793664574623,"rnn","reuters","True",0,"None",128,25,1e-04,"reuters-None-True",500,46,0.0217391304347826,"214b7e47-ab4e-459b-bf1b-bf69fc6bdaad",1,25,-9.21034037197618,"1e-04-128-25-reuters-None-True","1e-04-128-25","rnn-1e-04-128-25-reuters-None-True",0.653909465379417
"319695",0.215462446212769,0.949553549289703,0.215462446212769,0.645535707473755,0.938126683235168,0.54616767168045,0.370548725128174,0.200040772557259,"unicornn","reuters","True",0,"None",256,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"2c35edfd-85ae-4b30-999f-0e6f4eb32764",1,25,-4.60517018598809,"0.01-256-25-reuters-None-True","0.01-256-25","unicornn-0.01-256-25-reuters-None-True",0.839572625538737
"319720",0.223559007048607,0.952343761920929,0.223559007048607,0.65625,0.936521232128143,0.53423023223877,0.371019840240479,0.204019755125046,"unicornn","reuters","True",0,"None",256,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"1f8808ab-8cc2-4299-943f-9b1c7cf3133c",1,25,-4.60517018598809,"0.01-256-25-reuters-None-True","0.01-256-25","unicornn-0.01-256-25-reuters-None-True",0.853993074509055
"319745",0.223013699054718,0.948995530605316,0.223013699054718,0.619642853736877,0.841617047786713,0.528187155723572,0.353045165538788,0.210236638784409,"unicornn","reuters","True",0,"None",256,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"e54f7f50-2834-4b85-815a-c358106028c8",1,25,-4.60517018598809,"0.01-256-25-reuters-None-True","0.01-256-25","unicornn-0.01-256-25-reuters-None-True",0.804723233934585
"319770",0.230797410011292,0.94933032989502,0.230797410011292,0.637053549289703,0.91367918252945,0.525614500045776,0.374295920133591,0.196372121572495,"unicornn","reuters","True",0,"None",256,25,0.01,"reuters-None-True",500,46,0.0217391304347826,"1777289a-def2-4d99-9595-877d53fe065d",1,25,-4.60517018598809,"0.01-256-25-reuters-None-True","0.01-256-25","unicornn-0.01-256-25-reuters-None-True",0.828156423400176
